acl_id,title,abstract,year,A,B,C,D,E,F,G,raw_response,input_tokens,output_tokens,total_tokens
W12-3717,On the Impact of Sentiment and Emotion Based Features in Detecting Online Sexual Predators,"According to previous work on pedophile psychology and cyberpedophilia, sentiments and emotions in texts could be a good clue to detect online sexual predation. In this paper, we have suggested a list of high-level features, including sentiment and emotion based ones, for detection of online sexual predation. In particular, since pedophiles are known to be emotionally unstable, we were interested in investigating if emotion-based features could help in their detection. We have used a corpus of predators' chats with pseudo-victims downloaded from www.perverted-justice.com and two negative datasets of different nature: cybersex logs available online and the NPS chat corpus. Naive Bayes classification based on the proposed features achieves accuracies of up to 94% while baseline systems of word and character n-grams can only reach up to 72%.",2012,False,False,False,True,False,False,True,"D, G",286,3,289
W12-3208,Text Reuse with {ACL}: (Upward) Trends,"With rapidly increasing community, a plethora of conferences related to Natural Language Processing and easy access to their proceedings make it essential to check the integrity and novelty of the new submissions. This study aims to investigate the trends of text reuse in the ACL submissions, if any. We carried a set of analyses on two spans of five years papers (the past and the present) of ACL using a publicly available text reuse detection application to notice the behaviour. In our study, we found some strong reuse cases which can be an indicator to establish a clear policy to handle text reuse for the upcoming editions of ACL. The results are anonymised.",2012,False,False,False,False,True,True,False,"E, F",242,3,245
C12-3001,Complex Predicates in {T}elugu: A Computational Perspective,"Complex predicates raise the question of how to encode them in computational lexicons. Their computational implementation in South Asian languages is in its infancy. This paper examines in detail the variety of complex predicates in Telugu revealing the syntactic process of their composition and the constraints on their formation. The framework used is First Phase Syntax (Ramchand 2008) . In this lexical semantic approach that ties together the constraints on the meaning and the argument structure of complex predicates, each verb breaks down into 3 sub-event heads which determine the nature of the verb. Complex predicates are formed by one verb subsuming the sub-event heads of another verb, and this is constrained in principled ways. The data analysed and the constraints developed in the paper are of use to linguists working on computational solutions for Telugu and other languages, for design and development of predicate structure functions in linguistic processors.",2012,False,False,False,False,True,False,True,"E, G",291,3,294
W12-5618,{H}indi Dependency Parsing using a combined model of Malt and {MST},"In this paper we present our experiments in parsing Hindi. We first explored Malt and MST parsers. Considering pros of both these parsers, we developed a hybrid approach combining the output of these two parsers in an intuitive manner. We report our results on both development and test data provided in the Hindi Shared Task on Parsing at workshop on MT and parsing in Indian Languages, Coling 2012. Our system secured labeled attachment score of 90.66% and 80.77% for gold standard and automatic tracks respectively. These accuracies are 3 rd best and 5 th best for gold standard and automatic tracks respectively.",2012,False,False,False,True,False,False,True,"D, G",245,3,248
N12-4001,100 Things You Always Wanted to Know about Linguistics But Were Afraid to Ask*,"Many NLP tasks have at their core a subtask of extracting the dependencies---who did what to whom---from natural language sentences. This task can be understood as the inverse of the problem solved in different ways by diverse human languages, namely, how to indicate the relationship between different parts of a sentence. Understanding how languages solve the problem can be extremely useful in both feature design and error analysis in the application of machine learning to NLP. Likewise, understanding cross-linguistic variation can be important for the design of MT systems and other multilingual applications. The purpose of this tutorial is to present in a succinct and accessible fashion information about the structure of human languages that can be useful in creating more linguistically sophisticated, more language independent, and thus more successful NLP systems.",2012,False,False,False,False,True,True,False,"E, F",269,3,272
P12-2023,Topic Models for Dynamic Translation Model Adaptation,"We propose an approach that biases machine translation systems toward relevant translations based on topic-specific contexts, where topics are induced in an unsupervised way using topic models; this can be thought of as inducing subcorpora for adaptation without any human annotation. We use these topic distributions to compute topic-dependent lexical weighting probabilities and directly incorporate them into our translation model as features. Conditioning lexical probabilities on the topic biases translations toward topicrelevant output, resulting in significant improvements of up to 1 BLEU and 3 TER on Chinese to English translation over a strong baseline.",2012,False,False,False,True,False,False,True,"D, G",229,3,232
F12-1095,Masques acoustiques et masques linguistiques de diff{\'e}rentes langues sur la reconnaissance de mots en fran{\c{c}}ais (Acoustical and linguistic masking effects of different languages on the comprehension of {F}rench words) [in {F}rench],"Nos recherches visent à explorer les interférences linguistiques qui ont lieu dans la situation de compréhension de la parole dans la parole. Pour cela, l'intensité, la nature et la langue du bruit de fond concurrent ont été manipulées. Des participants français ont réalisé une tâche de décision lexicale sur des items cibles français insérés à 0 dB et à -5 dB dans des masqueurs de parole ou des masqueurs de bruit fluctuant générés en français, gaélique irlandais et italien. A -5 dB, les résultats ont montré que le français et l'italien ont davantage masqué la parole cible que l'irlandais. La comparaison des performances obtenues entre les deux types de masqueurs (paroliers versus bruit fluctuant) a révélé que pour le français, la dégradation produite sur la parole cible était à la fois de nature acoustique et linguistique alors qu'elle n'a été que de nature acoustique pour l'italien et l'irlandais.",2012,False,False,False,False,True,False,True,"E, G",328,3,331
C12-2015,Phrase Structures and Dependencies for End-to-End Coreference Resolution,"We present experiments in data-driven coreference resolution comparing the effect of different syntactic representations provided as features in the coreference classification step: no syntax, phrase structure representations, dependency representations, and combinations of the representation types. We compare the end-to-end performance of a parametrized state-of-the-art coreference resolution system on the English data from the CoNLL 2012 shared task. On their own, phrase structures are more useful than dependencies, but the combinations yield highest performance and a significant improvement on the resolution of pronouns. Enriching phrase structure with dependency trees obtained from an independent parser is most helpful, but an extension of the predicted phrase structure using just pattern-based phraseto-dependency conversion seems to provide signals for the machine learning that cannot be distilled from phrase structure alone (despite intense feature selection). This is an interesting result for a highly configurational language: It is easier to learn generalizations over grammatical constraints on coreference when grammatical relations are explicitly provided.",2012,False,False,False,False,True,True,False,"E, F",315,3,318
2012.amta-commercial.1,Integrating {MT} with Digital Collections for Multilingual Information Access,"This paper describes the role of machine translation (MT) for multilingual information access, a service that is desired by digital libraries that wish to provide cross-cultural access to their collections. To understand the performance of MT, we have developed HeMT: an integrated multilingual evaluation platform (http://txcdk-v10.unt.edu/HeMT/) to facilitate human evaluation of machine translation. The results of human evaluation using HeMT on three online MT services are reported. Challenges and benefits of crowdsourcing and collaboration based on our experience are discussed. Additionally, we present the analysis of the translation errors and propose Multi-engine MT strategies to improve translation performance. Multilingual Information Access and Machine Translation Multilingual Information Access (MLIA) is a broad term referring to technologies that enable users to retrieve and use information from multilingual collections. The key of MLIA is to",2012,False,False,False,True,True,False,False,"D, E",288,3,291
P12-3009,A Web-based Evaluation Framework for Spatial Instruction-Giving Systems,"We demonstrate a web-based environment for development and testing of different pedestrian route instruction-giving systems. The environment contains a City Model, a TTS interface, a game-world, and a user GUI including a simulated street-view. We describe the environment and components, the metrics that can be used for the evaluation of pedestrian route instruction-giving systems, and the shared challenge which is being organised using this environment.",2012,True,False,False,False,False,False,True,"A, G",199,3,202
W12-4613,A Formal Model for Plausible Dependencies in {L}exicalized {T}ree {A}djoining {G}rammar,"Several authors have pointed out that the correspondence between LTAG derivation trees and dependency structures is not as direct as it may seem at first glance, and various proposals have been made to overcome this divergence. In this paper we propose to view the correspondence between derivation trees and dependency structures as a tree transformation during which the direction of some of the original edges is reversed. We show that, under this transformation, LTAG is able to induce both ill-nested dependency trees and dependency trees with gap-degree greater than 1, which is not possible under the direct reading of derivation trees as dependency trees.",2012,False,False,True,False,True,False,False,"E, C",238,3,241
2012.eamt-1.37,Hybrid Parallel Sentence Mining from Comparable Corpora,This paper presents a fast and accurate parallel sentence mining algorithm for comparable corpora called LEXACC based on the Cross-Language Information Retrieval framework combined with a trainable translation similarity measure that detects pairs of parallel and quasi-parallel sentences. LEXACC obtains state-of-the-art results in comparison with established approaches.,2012,False,False,True,True,False,False,False,"C, D",180,3,183
2012.eamt-1.21,{ACCEPT} - Automated Community Content Editing {P}or{T}al,"The use of machine translation (MT) is becoming more pervasive, and at the same time Web 2.0 paradigms are democratising content creation. However, right now these two trends are fairly incompatible since current MT engines cannot produce acceptable results for community content due to the extreme variability within the content. The ACCEPT project will address this issue by developing new technologies designed specifically to help MT work better in this environment. The research consists of three main strands: (i) new paradigms for ""minimally intrusive"" preediting content. (ii) the development of strategies for post-editing content which, rather than fully relying on trained translators, will also leverage the monolingual skills of volunteer domain experts. (iii) the use of the insights gained in the editing process and using innovative text analytics to improve the statistical MT engines themselves. The project brings together two of the world's leading research centres in applied MT (Universities of Edinburgh and Geneva), as well as the leading provider of content editing technologies (Acrolinx). In addition, there are two extremely experienced MT users in the project: the software company Symantec and the language services provider Lexcelera. Symantec and Lexcelera will also bring their community forum experience: Symantec through its user forums and Lexcelera through Traducteurs sans Frontières, a non-profit organisation supported by Lexcelera which provides pro bono humanitarian translations via a community of translators.",2012,True,False,False,True,False,False,False,"A, D",406,3,409
F12-1020,Les temps de traitement des voix de femmes et d{'}hommes sont-ils {\'e}quivalents ? (Are female and male voices processed equally fast?) [in {F}rench],"Cette étude a pour objet les temps de traitement des voix de femmes et d'hommes. Plusieurs auteurs ont mis en évidence la difficulté accrue de l'identification des voyelles lorsque ces dernières sont produites avec un F0 élevé (Ryalls & Lieberman, 1982) . Cela a-t-il des conséquences sur le traitement des mots ? Les voix de femmes sont-elles traitées plus lentement que les voix d'hommes ? Une expérience de détection de mots a été réalisée, afin de tester le temps de réponse des participants en fonction du genre du locuteur ayant produit le mot-cible. Les résultats suggèrent que les voix d'hommes et de femmes sont traitées par l'auditeur à vitesse équivalente, mais néanmoins comme deux entités différentes.",2012,False,False,False,False,True,True,False,"E,F",274,2,276
E12-1049,Experimenting with Distant Supervision for Emotion Classification,"We describe a set of experiments using automatically labelled data to train supervised classifiers for multi-class emotion detection in Twitter messages with no manual intervention. By cross-validating between models trained on different labellings for the same six basic emotion classes, and testing on manually labelled data, we conclude that the method is suitable for some emotions (happiness, sadness and anger) but less able to distinguish others; and that different labelling conventions are more suitable for some emotions than others.",2012,False,False,False,False,True,False,True,"E, G",212,3,215
W12-1633,A Unified Probabilistic Approach to Referring Expressions,"This paper proposes a probabilistic approach to the resolution of referring expressions for task-oriented dialogue systems. The approach resolves descriptions, anaphora, and deixis in a unified manner. In this approach, the notion of reference domains serves an important role to handle context-dependent attributes of entities and references to sets. The evaluation with the REX-J corpus shows promising results.",2012,False,True,False,True,False,False,False,"B, D",191,3,194
W12-1623,A Reranking Model for Discourse Segmentation using Subtree Features,"This paper presents a discriminative reranking model for the discourse segmentation task, the first step in a discourse parsing system. Our model exploits subtree features to rerank Nbest outputs of a base segmenter, which uses syntactic and lexical features in a CRF framework. Experimental results on the RST Discourse Treebank corpus show that our model outperforms existing discourse segmenters in both settings that use gold standard Penn Treebank parse trees and Stanford parse trees.",2012,False,True,False,True,False,False,False,"B, D",211,3,214
E12-1085,Managing Uncertainty in Semantic Tagging,"Low interannotator agreement (IAA) is a well-known issue in manual semantic tagging (sense tagging). IAA correlates with the granularity of word senses and they both correlate with the amount of information they give as well as with its reliability. We compare different approaches to semantic tagging in WordNet, FrameNet, Prop-Bank and OntoNotes with a small tagged data sample based on the Corpus Pattern Analysis to present the reliable information gain (RG), a measure used to optimize the semantic granularity of a sense inventory with respect to its reliability indicated by the IAA in the given data set. RG can also be used as feedback for lexicographers, and as a supporting component of automatic semantic classifiers, especially when dealing with a very fine-grained set of semantic categories.",2012,False,False,False,True,True,False,False,"E, D",275,3,278
W12-2601,An Assessment of the Accuracy of Automatic Evaluation in Summarization,"Automatic evaluation has greatly facilitated system development in summarization. At the same time, the use of automatic evaluation has been viewed with mistrust by many, as its accuracy and correct application are not well understood. In this paper we provide an assessment of the automatic evaluations used for multi-document summarization of news. We outline our recommendations about how any evaluation, manual or automatic, should be used to find statistically significant differences between summarization systems. We identify the reference automatic evaluation metrics-ROUGE 1 and 2-that appear to best emulate human pyramid and responsiveness scores on four years of NIST evaluations. We then demonstrate the accuracy of these metrics in reproducing human judgements about the relative content quality of pairs of systems and present an empirical assessment of the relationship between statistically significant differences between systems according to manual evaluations, and the difference according to automatic evaluations. Finally, we present a case study of how new metrics should be compared to the reference evaluation, as we search for even more accurate automatic measures.",2012,False,False,False,False,True,True,False,"E, F",317,3,320
N12-1028,{NOMIT}: Automatic Titling by Nominalizing,"The important mass of textual documents is in perpetual growth and requires strong applications to automatically process information. Automatic titling is an essential task for several applications: 'No Subject' e-mails titling, text generation, summarization, and so forth. This study presents an original approach consisting in titling journalistic articles by nominalizing. In particular, morphological and semantic processing are employed to obtain a nominalized form which has to respect titles characteristics (in particular, relevance and catchiness). The evaluation of the approach, described in the paper, indicates that titles stemming from this method are informative and/or catchy.",2012,False,False,False,True,False,False,True,"D, G",238,3,241
P12-1081,Attacking Parsing Bottlenecks with Unlabeled Data and Relevant Factorizations,"Prepositions and conjunctions are two of the largest remaining bottlenecks in parsing. Across various existing parsers, these two categories have the lowest accuracies, and mistakes made have consequences for downstream applications. Prepositions and conjunctions are often assumed to depend on lexical dependencies for correct resolution. As lexical statistics based on the training set only are sparse, unlabeled data can help ameliorate this sparsity problem. By including unlabeled data features into a factorization of the problem which matches the representation of prepositions and conjunctions, we achieve a new state-of-the-art for English dependencies with 93.55% correct attachments on the current standard. Furthermore, conjunctions are attached with an accuracy of 90.8%, and prepositions with an accuracy of 87.4%.",2012,False,False,False,True,False,True,False,"D, F",276,3,279
W12-5611,Morphological Processing for {E}nglish-{T}amil Statistical Machine Translation,"Various experiments from literature suggest that in statistical machine translation (SMT), applying either pre-processing or post-processing to morphologically rich languages leads to better translation quality. In this work, we focus on the English-Tamil language pair. We implement suffix-separation rules for both of the languages and evaluate the impact of this preprocessing on translation quality of the phrase-based as well as hierarchical model in terms of BLEU score and a small manual evaluation. The results confirm that our simple suffix-based morphological processing helps to obtain better translation performance. A by-product of our efforts is a new parallel corpus of 190k sentence pairs gathered from the web.",2012,True,False,False,False,False,False,True,"A, G",245,3,248
W12-3145,Kriya - The {SFU} System for Translation Task at {WMT}-12,"This paper describes our submissions for the WMT-12 translation task using Kriya -our hierarchical phrase-based system. We submitted systems in French-English and English-Czech language pairs. In addition to the baseline system following the standard MT pipeline, we tried ensemble decoding for French-English. The ensemble decoding method improved the BLEU score by 0.4 points over the baseline in newstest-2011. For English-Czech, we segmented the Czech side of the corpora and trained two different segmented models in addition to our baseline system.",2012,False,False,False,True,False,False,True,"D, G",227,3,230
D12-1019,Spectral Dependency Parsing with Latent Variables,"Recently there has been substantial interest in using spectral methods to learn generative sequence models like HMMs. Spectral methods are attractive as they provide globally consistent estimates of the model parameters and are very fast and scalable, unlike EM methods, which can get stuck in local minima. In this paper, we present a novel extension of this class of spectral methods to learn dependency tree structures. We propose a simple yet powerful latent variable generative model for dependency parsing, and a spectral learning method to efficiently estimate it. As a pilot experimental evaluation, we use the spectral tree probabilities estimated by our model to re-rank the outputs of a near state-of-theart parser. Our approach gives us a moderate reduction in error of up to 4.6% over the baseline re-ranker.",2012,False,True,True,False,False,False,False,"B, C",274,3,277
2012.freeopmt-1.1,The new machine translation: getting blood from a stone,"There is now a new sense of excitement in the air about machine translation. After fifty years of unfulfilled promises by linguists, the field has been taken over by computer scientists and reconstructed on scientific principles. A machine translation system requires massive amounts of data. Painstaking work with native informants, and playing examples off against counterexamples, takes far too long and is too unreliable. We now extract the massive amounts of data from massive quantities of naturally occurring text by sophisticated machine-learning techniques. If you doubt the value of this approach, you have only to look at Google Translate. We should be thankful for this new turn of events because massive amounts of data and sophisticated machine-learning techniques have a vital role to play in machine translation. But, as I will show in this talk, they are not enough to finish the job because much of the information required to build a creditable translation system cannot be extracted from examples, even in principle, however massive the number of them that one collects or how sophisticated the techniques one applies. It cannot be extracted because it is not there to be extracted. As my mother would say: ""You cannot get blood from a stone"".",2012,False,False,False,False,True,True,False,"E, F",349,3,352
W12-0101,Semantic Web based Machine Translation,"This paper describes the experimental combination of traditional Natural Language Processing (NLP) technology with the Semantic Web building stack in order to extend the expert knowledge required for a Machine Translation (MT) task. Therefore, we first give a short introduction in the state of the art of MT and the Semantic Web and discuss the problem of disambiguation being one of the common challenges in MT which can only be solved using world knowledge during the disambiguation process. In the following, we construct a sample sentence which demonstrates the need for world knowledge and design a prototypical program as a successful solution for the outlined translation problem. We conclude with a critical view on the developed approach.",2012,False,False,False,True,False,False,True,"D, G",252,3,255
W12-0407,Invited Talk: Current and Future Needs for Deception Detection in a Government Screening Environment,"The focus of this talk is on the applications and techniques currently used in government screening venues and on anticipated future applications. I will begin with a discussion of how and why the polygraph is used in a screening interview and touch on some of the newer techniques in deception detection using body movements, vocal and verbal behavior that are now being tested. We'll then look at some of the needs for deception detection and applications on our wish list. The talk will include cases where the current technology has been good and where it has not.",2012,False,False,False,False,True,False,True,"G, E",221,3,224
W12-4404,Latent Semantic Transliteration using {D}irichlet Mixture,"Transliteration has been usually recognized by spelling-based supervised models. However, a single model cannot deal with mixture of words with different origins, such as ""get"" in ""piaget"" and ""target"". Li et al. (2007) propose a class transliteration method, which explicitly models the source language origins and switches them to address this issue. In contrast to their model which requires an explicitly tagged training corpus with language origins, Hagiwara and Sekine (2011) have proposed the latent class transliteration model, which models language origins as latent classes and train the transliteration table via the EM algorithm. However, this model, which can be formulated as unigram mixture, is prone to overfitting since it is based on maximum likelihood estimation. We propose a novel latent semantic transliteration model based on Dirichlet mixture, where a Dirichlet mixture prior is introduced to mitigate the overfitting problem. We have shown that the proposed method considerably outperform the conventional transliteration models.",2012,False,True,True,False,False,False,False,"C, B",320,3,323
S12-1076,{ETS}: Discriminative Edit Models for Paraphrase Scoring,"Many problems in natural language processing can be viewed as variations of the task of measuring the semantic textual similarity between short texts. However, many systems that address these tasks focus on a single task and may or may not generalize well. In this work, we extend an existing machine translation metric, TERp (Snover et al., 2009a) , by adding support for more detailed feature types and by implementing a discriminative learning algorithm. These additions facilitate applications of our system, called PERP, to similarity tasks other than machine translation evaluation, such as paraphrase recognition. In the SemEval 2012 Semantic Textual Similarity task, PERP performed competitively, particularly at the two surprise subtasks revealed shortly before the submission deadline.",2012,False,False,False,True,False,False,True,"D, G",268,3,271
F12-2046,Transitions th{\'e}matiques : Annotation d{'}un corpus journalistique et premi{\`e}res analyses (Manual thematic annotation of a journalistic corpus : first observations and evaluation) [in {F}rench],"Le travail présenté dans cet article est centré sur la constitution d'un corpus de textes journalistiques annotés au niveau discursif d'un point de vue thématique. Le modèle d'annotation est une segmentation classique, à laquelle nous ajoutons un repérage de zones de transition entre unités thématiques. Nous faisons l'hypothèse que dans un texte bien construit, le scripteur fournit des indications aidant le lecteur à passer d'un sujet à un autre, l'identification de ces indices étant susceptible d'améliorer les procédures de segmentation automatique. Les annotations produites ont fait l'objet d'analyses quantitatives mettant en évidence un ensemble de propriétés des transitions entre thèmes.",2012,True,False,False,False,True,False,False,"A, E",256,3,259
W12-3122,Match without a Referee: Evaluating {MT} Adequacy without Reference Translations,"We address two challenges for automatic machine translation evaluation: a) avoiding the use of reference translations, and b) focusing on adequacy estimation. From an economic perspective, getting rid of costly hand-crafted reference translations (a) permits to alleviate the main bottleneck in MT evaluation. From a system evaluation perspective, pushing semantics into MT (b) is a necessity in order to complement the shallow methods currently used overcoming their limitations. Casting the problem as a cross-lingual textual entailment application, we experiment with different benchmarks and evaluation settings. Our method shows high correlation with human judgements and good results on all datasets without relying on reference translations.",2012,False,False,False,True,False,False,True,"D, G",246,3,249
C12-1176,Unsupervised Discriminative Induction of Synchronous Grammar for Machine Translation,"We present a global log-linear model for synchronous grammar induction, which is capable of incorporating arbitrary features. The parameters in the model are trained in an unsupervised fashion from parallel sentences without word alignments. To make parameter training tractable, we also propose a novel and efficient cube pruning based synchronous parsing algorithm. Using learned synchronous grammar rules with millions of features that contain rule level, word level and translation boundary information, we significantly outperform a competitive hierarchical phrased-based baseline system by +1.4 BLEU on average on three NIST test sets.",2012,False,True,True,False,False,False,False,"B, C",228,3,231
W12-6314,Rules-based {C}hinese Word Segmentation on {M}icro{B}log for {CIPS}-{SIGHAN} on {CLP}2012,"In this evaluation, we have taken part in the task of the Word Segmentation on Chinese MicroBlog. In this task, after analysing the feature of the MicroBlog and the result of our original Chinese word segmentation system, four Optimization Rules are proposed to optimize the segmentation algorithm for Chinese word segmentation on MicroBlog corpora. The optimized segmentation system is based on character-based and word-based Conditional Random Fields (CRFs). Experiments show that the optimized segmentation system can obviously improve the performance of CWS on MicroBlog corpora.",2012,False,False,False,True,False,False,True,"D, G",223,3,226
C12-1128,Exploiting Category-Specific Information for Multi-Document Summarization,"We show that by making use of information common to document sets belonging to a common category, we can improve the quality of automatically extracted content in multi-document summaries. This simple property is widely applicable in multi-document summarization tasks, and can be encapsulated by the concept of category-specific importance (CSI). Our experiments show that CSI is a valuable metric to aid sentence selection in extractive summarization tasks. We operationalize the computation CSI of sentences through the introduction of two new features that can be computed without needing any external knowledge. We also generalize this approach, showing that when manually-curated document-to-category mappings are unavailable, performing automatic categorization of document sets also improves summarization performance. We have incorporated these features into a simple, freely available, open-source extractive summarization system, called SWING. In the recent TAC-2011 guided summarization task, SWING outperformed all other participant summarization systems as measured by automated ROUGE measures.",2012,False,False,False,True,False,False,True,"D, G",310,3,313
W12-3120,Non-Linear Models for Confidence Estimation,"This paper describes our work with the data distributed for the WMT'12 Confidence Estimation shared task. Our contribution is twofold: i) we first present an analysis of the data which highlights the difficulty of the task and motivates our approach; ii) we show that using non-linear models, namely random forests, with a simple and limited feature set, succeeds in modeling the complex decisions required to assess translation quality and achieves results that are on a par with the second best results of the shared task.",2012,False,False,False,True,True,False,False,"E, D",218,3,221
